<<<<<<< HEAD
CTI,block_duration,correct,correct_response,cue,cue_switch,exp_stage,experiment_exp_id,feedback_duration,key_press,possible_responses,rt,stim_color,stim_duration,stim_number,task,task_switch,text,time_elapsed,timing_post_trial,trial_id,trial_num,trial_type,worker_id
578,900.0,2000.0,True,89.0,Color,,test,twobytwo,,89.0,"89,71",535.0,orange,1000.0,8.0,color,switch,,431212,stim,76.0,poldrack-single-stim,s358
581,900.0,2000.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",517.0,#1F45FC,1000.0,6.0,magnitude,switch,,434115,stim,77.0,poldrack-single-stim,s358
584,100.0,2000.0,True,89.0,Color,,test,twobytwo,,89.0,"89,71",1034.0,orange,1000.0,9.0,color,switch,,436220,stim,78.0,poldrack-single-stim,s358
587,100.0,2272.0,True,71.0,High-Low,,test,twobytwo,,71.0,"89,71",775.0,orange,1000.0,1.0,magnitude,switch,,438596,stim,79.0,poldrack-single-stim,s358
588,,10000.0,,,,,,twobytwo,,-1.0,none,-1.0,,10000.0,,,,,448599,rest_block,,poldrack-single-stim,s358
593,900.0,2408.0,True,89.0,Magnitude,switch,test,twobytwo,,89.0,"89,71",638.0,#1F45FC,1000.0,7.0,magnitude,stay,,455418,stim,0.0,poldrack-single-stim,s358
596,100.0,2000.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",662.0,#1F45FC,1000.0,1.0,color,switch,,457522,stim,1.0,poldrack-single-stim,s358
599,900.0,2136.0,False,71.0,High-Low,,test,twobytwo,,89.0,"89,71",869.0,#1F45FC,1000.0,2.0,magnitude,switch,,460562,stim,2.0,poldrack-single-stim,s358
602,900.0,2000.0,True,89.0,High-Low,stay,test,twobytwo,,89.0,"89,71",491.0,#1F45FC,1000.0,8.0,magnitude,stay,,463466,stim,3.0,poldrack-single-stim,s358
605,100.0,2136.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",1124.0,#1F45FC,1000.0,7.0,color,switch,,465706,stim,4.0,poldrack-single-stim,s358
608,100.0,2544.0,True,89.0,Color,stay,test,twobytwo,,89.0,"89,71",630.0,orange,1000.0,2.0,color,stay,,468355,stim,5.0,poldrack-single-stim,s358
611,900.0,2680.0,True,71.0,Orange-Blue,switch,test,twobytwo,,71.0,"89,71",1095.0,#1F45FC,1000.0,1.0,color,stay,,471938,stim,6.0,poldrack-single-stim,s358
614,100.0,3088.0,True,71.0,Orange-Blue,stay,test,twobytwo,,71.0,"89,71",735.0,#1F45FC,1000.0,7.0,color,stay,,475130,stim,7.0,poldrack-single-stim,s358
617,900.0,2136.0,True,89.0,Orange-Blue,stay,test,twobytwo,,89.0,"89,71",486.0,orange,1000.0,2.0,color,stay,,478171,stim,8.0,poldrack-single-stim,s358
620,100.0,2544.0,True,71.0,Magnitude,,test,twobytwo,,71.0,"89,71",996.0,orange,1000.0,3.0,magnitude,switch,,480819,stim,9.0,poldrack-single-stim,s358
623,900.0,2000.0,True,89.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",519.0,orange,1000.0,9.0,color,switch,,483723,stim,10.0,poldrack-single-stim,s358
626,100.0,2136.0,True,89.0,Orange-Blue,stay,test,twobytwo,,89.0,"89,71",683.0,orange,1000.0,3.0,color,stay,,485965,stim,11.0,poldrack-single-stim,s358
629,100.0,2000.0,True,89.0,Color,switch,test,twobytwo,,89.0,"89,71",594.0,orange,1000.0,1.0,color,stay,,488070,stim,12.0,poldrack-single-stim,s358
632,100.0,2408.0,True,89.0,Color,stay,test,twobytwo,,89.0,"89,71",557.0,orange,1000.0,4.0,color,stay,,490581,stim,13.0,poldrack-single-stim,s358
635,100.0,2000.0,False,71.0,High-Low,,test,twobytwo,,89.0,"89,71",642.0,orange,1000.0,3.0,magnitude,switch,,492686,stim,14.0,poldrack-single-stim,s358
638,100.0,2000.0,True,71.0,Magnitude,switch,test,twobytwo,,71.0,"89,71",620.0,orange,1000.0,3.0,magnitude,stay,,494790,stim,15.0,poldrack-single-stim,s358
641,900.0,2000.0,False,89.0,High-Low,switch,test,twobytwo,,71.0,"89,71",567.0,orange,1000.0,9.0,magnitude,stay,,497694,stim,16.0,poldrack-single-stim,s358
644,900.0,2680.0,True,89.0,Color,,test,twobytwo,,89.0,"89,71",486.0,orange,1000.0,1.0,color,switch,,501278,stim,17.0,poldrack-single-stim,s358
647,100.0,2272.0,True,89.0,High-Low,,test,twobytwo,,89.0,"89,71",1691.0,#1F45FC,1000.0,6.0,magnitude,switch,,503654,stim,18.0,poldrack-single-stim,s358
650,100.0,2408.0,True,89.0,Color,,test,twobytwo,,89.0,"89,71",1040.0,orange,1000.0,2.0,color,switch,,506168,stim,19.0,poldrack-single-stim,s358
653,100.0,3224.0,True,89.0,Orange-Blue,switch,test,twobytwo,,89.0,"89,71",1233.0,orange,1000.0,4.0,color,stay,,509496,stim,20.0,poldrack-single-stim,s358
656,900.0,2408.0,True,89.0,Orange-Blue,stay,test,twobytwo,,89.0,"89,71",419.0,orange,1000.0,1.0,color,stay,,512810,stim,21.0,poldrack-single-stim,s358
659,100.0,2816.0,True,89.0,Orange-Blue,stay,test,twobytwo,,89.0,"89,71",563.0,orange,1000.0,9.0,color,stay,,515729,stim,22.0,poldrack-single-stim,s358
662,900.0,2408.0,True,71.0,Orange-Blue,stay,test,twobytwo,,71.0,"89,71",434.0,#1F45FC,1000.0,4.0,color,stay,,519042,stim,23.0,poldrack-single-stim,s358
665,900.0,2136.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",885.0,#1F45FC,1000.0,7.0,magnitude,switch,,522083,stim,24.0,poldrack-single-stim,s358
668,100.0,2136.0,False,71.0,Color,,test,twobytwo,,89.0,"89,71",1101.0,#1F45FC,1000.0,9.0,color,switch,,524325,stim,25.0,poldrack-single-stim,s358
671,100.0,2000.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",726.0,orange,1000.0,9.0,magnitude,switch,,526429,stim,26.0,poldrack-single-stim,s358
674,100.0,2000.0,False,71.0,High-Low,switch,test,twobytwo,,-1.0,"89,71",-1.0,#1F45FC,1000.0,3.0,magnitude,stay,,528533,stim,27.0,poldrack-single-stim,s358
677,900.0,2272.0,True,89.0,Magnitude,switch,test,twobytwo,,89.0,"89,71",472.0,#1F45FC,1000.0,8.0,magnitude,stay,,531709,stim,28.0,poldrack-single-stim,s358
680,100.0,2408.0,True,89.0,Color,,test,twobytwo,,89.0,"89,71",939.0,orange,1000.0,9.0,color,switch,,534223,stim,29.0,poldrack-single-stim,s358
683,100.0,2000.0,True,71.0,Orange-Blue,switch,test,twobytwo,,71.0,"89,71",667.0,#1F45FC,1000.0,4.0,color,stay,,536327,stim,30.0,poldrack-single-stim,s358
686,100.0,2136.0,False,71.0,Magnitude,,test,twobytwo,,89.0,"89,71",956.0,orange,1000.0,1.0,magnitude,switch,,538569,stim,31.0,poldrack-single-stim,s358
689,100.0,2000.0,True,89.0,Magnitude,stay,test,twobytwo,,89.0,"89,71",740.0,orange,1000.0,7.0,magnitude,stay,,540672,stim,32.0,poldrack-single-stim,s358
692,900.0,2408.0,True,71.0,High-Low,switch,test,twobytwo,,71.0,"89,71",672.0,orange,1000.0,3.0,magnitude,stay,,543984,stim,33.0,poldrack-single-stim,s358
695,100.0,2272.0,True,71.0,Orange-Blue,,test,twobytwo,,71.0,"89,71",979.0,#1F45FC,1000.0,6.0,color,switch,,546360,stim,34.0,poldrack-single-stim,s358
698,100.0,2000.0,True,71.0,Magnitude,,test,twobytwo,,71.0,"89,71",1046.0,orange,1000.0,2.0,magnitude,switch,,548465,stim,35.0,poldrack-single-stim,s358
701,100.0,2272.0,True,71.0,High-Low,switch,test,twobytwo,,71.0,"89,71",859.0,orange,1000.0,2.0,magnitude,stay,,550840,stim,36.0,poldrack-single-stim,s358
704,100.0,2000.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",878.0,#1F45FC,1000.0,7.0,color,switch,,552945,stim,37.0,poldrack-single-stim,s358
707,100.0,2000.0,True,89.0,High-Low,,test,twobytwo,,89.0,"89,71",833.0,#1F45FC,1000.0,6.0,magnitude,switch,,555048,stim,38.0,poldrack-single-stim,s358
710,900.0,2272.0,True,89.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",425.0,orange,1000.0,1.0,color,switch,,558225,stim,39.0,poldrack-single-stim,s358
713,900.0,2136.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",717.0,orange,1000.0,7.0,magnitude,switch,,561265,stim,40.0,poldrack-single-stim,s358
716,100.0,2000.0,True,71.0,Orange-Blue,,test,twobytwo,,71.0,"89,71",958.0,#1F45FC,1000.0,2.0,color,switch,,563369,stim,41.0,poldrack-single-stim,s358
719,100.0,2000.0,True,89.0,Color,switch,test,twobytwo,,89.0,"89,71",1035.0,orange,1000.0,4.0,color,stay,,565473,stim,42.0,poldrack-single-stim,s358
722,900.0,2000.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",1005.0,#1F45FC,1000.0,6.0,magnitude,switch,,568377,stim,43.0,poldrack-single-stim,s358
725,900.0,2000.0,True,89.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",680.0,orange,1000.0,1.0,color,switch,,571281,stim,44.0,poldrack-single-stim,s358
728,100.0,2000.0,True,89.0,Orange-Blue,stay,test,twobytwo,,89.0,"89,71",911.0,orange,1000.0,7.0,color,stay,,573385,stim,45.0,poldrack-single-stim,s358
731,900.0,2136.0,True,89.0,Color,switch,test,twobytwo,,89.0,"89,71",639.0,orange,1000.0,1.0,color,stay,,576426,stim,46.0,poldrack-single-stim,s358
734,100.0,2000.0,True,71.0,High-Low,,test,twobytwo,,71.0,"89,71",954.0,orange,1000.0,4.0,magnitude,switch,,578531,stim,47.0,poldrack-single-stim,s358
737,900.0,2000.0,True,71.0,Orange-Blue,,test,twobytwo,,71.0,"89,71",1010.0,#1F45FC,1000.0,6.0,color,switch,,581436,stim,48.0,poldrack-single-stim,s358
740,100.0,2136.0,True,71.0,High-Low,,test,twobytwo,,71.0,"89,71",1271.0,orange,1000.0,4.0,magnitude,switch,,583676,stim,49.0,poldrack-single-stim,s358
743,100.0,2000.0,False,71.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",1185.0,#1F45FC,1000.0,8.0,color,switch,,585780,stim,50.0,poldrack-single-stim,s358
746,900.0,2136.0,True,89.0,Orange-Blue,stay,test,twobytwo,,89.0,"89,71",465.0,orange,1000.0,6.0,color,stay,,588821,stim,51.0,poldrack-single-stim,s358
749,900.0,2680.0,False,71.0,High-Low,,test,twobytwo,,89.0,"89,71",859.0,orange,1000.0,3.0,magnitude,switch,,592406,stim,52.0,poldrack-single-stim,s358
752,900.0,2272.0,True,71.0,Orange-Blue,,test,twobytwo,,71.0,"89,71",873.0,#1F45FC,1000.0,4.0,color,switch,,595583,stim,53.0,poldrack-single-stim,s358
755,900.0,2136.0,True,71.0,Color,switch,test,twobytwo,,71.0,"89,71",644.0,#1F45FC,1000.0,6.0,color,stay,,598624,stim,54.0,poldrack-single-stim,s358
758,900.0,2000.0,True,71.0,Orange-Blue,switch,test,twobytwo,,71.0,"89,71",617.0,#1F45FC,1000.0,1.0,color,stay,,601529,stim,55.0,poldrack-single-stim,s358
761,100.0,2136.0,True,71.0,Orange-Blue,stay,test,twobytwo,,71.0,"89,71",920.0,#1F45FC,1000.0,9.0,color,stay,,603770,stim,56.0,poldrack-single-stim,s358
764,900.0,2680.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",830.0,#1F45FC,1000.0,9.0,magnitude,switch,,607355,stim,57.0,poldrack-single-stim,s358
767,100.0,2272.0,True,71.0,Orange-Blue,,test,twobytwo,,71.0,"89,71",1330.0,#1F45FC,1000.0,8.0,color,switch,,609731,stim,58.0,poldrack-single-stim,s358
770,100.0,2000.0,True,71.0,Orange-Blue,stay,test,twobytwo,,71.0,"89,71",508.0,#1F45FC,1000.0,7.0,color,stay,,611835,stim,59.0,poldrack-single-stim,s358
773,900.0,2000.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",545.0,#1F45FC,1000.0,6.0,magnitude,switch,,614739,stim,60.0,poldrack-single-stim,s358
776,100.0,2136.0,False,89.0,Magnitude,stay,test,twobytwo,,-1.0,"89,71",-1.0,orange,1000.0,9.0,magnitude,stay,,616979,stim,61.0,poldrack-single-stim,s358
779,100.0,2000.0,True,71.0,High-Low,switch,test,twobytwo,,71.0,"89,71",646.0,#1F45FC,1000.0,1.0,magnitude,stay,,619083,stim,62.0,poldrack-single-stim,s358
782,900.0,2000.0,True,89.0,Magnitude,switch,test,twobytwo,,89.0,"89,71",872.0,orange,1000.0,6.0,magnitude,stay,,621988,stim,63.0,poldrack-single-stim,s358
785,100.0,2000.0,True,71.0,High-Low,switch,test,twobytwo,,71.0,"89,71",803.0,#1F45FC,1000.0,1.0,magnitude,stay,,624091,stim,64.0,poldrack-single-stim,s358
788,100.0,2272.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",692.0,#1F45FC,1000.0,6.0,color,switch,,626468,stim,65.0,poldrack-single-stim,s358
791,100.0,2408.0,True,89.0,Color,stay,test,twobytwo,,89.0,"89,71",645.0,orange,1000.0,9.0,color,stay,,628979,stim,66.0,poldrack-single-stim,s358
794,900.0,2000.0,True,71.0,Magnitude,,test,twobytwo,,71.0,"89,71",1239.0,orange,1000.0,3.0,magnitude,switch,,631884,stim,67.0,poldrack-single-stim,s358
797,100.0,2000.0,True,89.0,High-Low,switch,test,twobytwo,,89.0,"89,71",742.0,#1F45FC,1000.0,9.0,magnitude,stay,,633988,stim,68.0,poldrack-single-stim,s358
800,100.0,2000.0,True,89.0,Magnitude,switch,test,twobytwo,,89.0,"89,71",735.0,#1F45FC,1000.0,9.0,magnitude,stay,,636092,stim,69.0,poldrack-single-stim,s358
803,900.0,2272.0,True,89.0,Magnitude,stay,test,twobytwo,,89.0,"89,71",777.0,#1F45FC,1000.0,8.0,magnitude,stay,,639268,stim,70.0,poldrack-single-stim,s358
806,900.0,2136.0,True,89.0,Color,,test,twobytwo,,89.0,"89,71",583.0,orange,1000.0,9.0,color,switch,,642308,stim,71.0,poldrack-single-stim,s358
809,900.0,2000.0,True,71.0,Magnitude,,test,twobytwo,,71.0,"89,71",752.0,#1F45FC,1000.0,1.0,magnitude,switch,,645212,stim,72.0,poldrack-single-stim,s358
812,100.0,2544.0,False,89.0,High-Low,switch,test,twobytwo,,-1.0,"89,71",-1.0,#1F45FC,1000.0,9.0,magnitude,stay,,647861,stim,73.0,poldrack-single-stim,s358
815,100.0,2272.0,True,71.0,Orange-Blue,,test,twobytwo,,71.0,"89,71",832.0,#1F45FC,1000.0,9.0,color,switch,,650238,stim,74.0,poldrack-single-stim,s358
818,900.0,2272.0,True,71.0,Orange-Blue,stay,test,twobytwo,,71.0,"89,71",632.0,#1F45FC,1000.0,7.0,color,stay,,653415,stim,75.0,poldrack-single-stim,s358
821,900.0,2000.0,True,89.0,High-Low,,test,twobytwo,,89.0,"89,71",1047.0,orange,1000.0,8.0,magnitude,switch,,656320,stim,76.0,poldrack-single-stim,s358
824,900.0,2000.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",645.0,#1F45FC,1000.0,6.0,color,switch,,659224,stim,77.0,poldrack-single-stim,s358
827,100.0,2136.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",1351.0,orange,1000.0,9.0,magnitude,switch,,661465,stim,78.0,poldrack-single-stim,s358
830,100.0,2000.0,False,89.0,Orange-Blue,,test,twobytwo,,71.0,"89,71",806.0,orange,1000.0,1.0,color,switch,,663570,stim,79.0,poldrack-single-stim,s358
8,100.0,2000.0,True,89.0,Orange-Blue,stay,practice,twobytwo,500.0,89.0,"89,71",1624.0,#1F45FC,1000.0,9.0,color,stay,,-101349,stim,0.0,poldrack-categorize,s373
13,900.0,2000.0,True,71.0,Color,switch,practice,twobytwo,500.0,71.0,"89,71",498.0,orange,1000.0,4.0,color,stay,,-96931,stim,1.0,poldrack-categorize,s373
18,900.0,2000.0,True,89.0,High-Low,,practice,twobytwo,500.0,89.0,"89,71",478.0,orange,1000.0,1.0,magnitude,switch,,-92515,stim,2.0,poldrack-categorize,s373
23,900.0,2000.0,True,71.0,Orange-Blue,,practice,twobytwo,500.0,71.0,"89,71",668.0,orange,1000.0,3.0,color,switch,,-88099,stim,3.0,poldrack-categorize,s373
28,100.0,2000.0,True,89.0,Magnitude,,practice,twobytwo,500.0,89.0,"89,71",722.0,orange,1000.0,1.0,magnitude,switch,,-84483,stim,4.0,poldrack-categorize,s373
33,900.0,2000.0,True,71.0,Color,,practice,twobytwo,500.0,71.0,"89,71",544.0,orange,1000.0,2.0,color,switch,,-80061,stim,5.0,poldrack-categorize,s373
38,100.0,2000.0,True,71.0,High-Low,,practice,twobytwo,500.0,71.0,"89,71",779.0,#1F45FC,1000.0,9.0,magnitude,switch,,-76445,stim,6.0,poldrack-categorize,s373
43,100.0,2000.0,True,71.0,Magnitude,switch,practice,twobytwo,500.0,71.0,"89,71",677.0,orange,1000.0,6.0,magnitude,stay,,-72829,stim,7.0,poldrack-categorize,s373
48,100.0,2000.0,True,89.0,Magnitude,stay,practice,twobytwo,500.0,89.0,"89,71",1018.0,orange,1000.0,4.0,magnitude,stay,,-69207,stim,8.0,poldrack-categorize,s373
53,900.0,2000.0,True,71.0,Color,,practice,twobytwo,500.0,71.0,"89,71",492.0,orange,1000.0,1.0,color,switch,,-64791,stim,9.0,poldrack-categorize,s373
58,900.0,2000.0,True,71.0,Color,stay,practice,twobytwo,500.0,71.0,"89,71",656.0,orange,1000.0,3.0,color,stay,,-60375,stim,10.0,poldrack-categorize,s373
63,100.0,2000.0,True,71.0,Magnitude,,practice,twobytwo,500.0,71.0,"89,71",897.0,orange,1000.0,6.0,magnitude,switch,,-56758,stim,11.0,poldrack-categorize,s373
68,100.0,2000.0,True,89.0,High-Low,switch,practice,twobytwo,500.0,89.0,"89,71",874.0,#1F45FC,1000.0,1.0,magnitude,stay,,-53143,stim,12.0,poldrack-categorize,s373
73,100.0,2000.0,True,89.0,Orange-Blue,,practice,twobytwo,500.0,89.0,"89,71",1023.0,#1F45FC,1000.0,7.0,color,switch,,-49521,stim,13.0,poldrack-categorize,s373
78,900.0,2000.0,True,89.0,Orange-Blue,stay,practice,twobytwo,500.0,89.0,"89,71",764.0,#1F45FC,1000.0,6.0,color,stay,,-45105,stim,14.0,poldrack-categorize,s373
83,900.0,2000.0,True,71.0,Color,switch,practice,twobytwo,500.0,71.0,"89,71",747.0,orange,1000.0,2.0,color,stay,,-40689,stim,15.0,poldrack-categorize,s373
107,100.0,2136.0,True,89.0,Orange-Blue,switch,test,twobytwo,,89.0,"89,71",839.0,#1F45FC,1000.0,9.0,color,stay,,5757,stim,0.0,poldrack-single-stim,s373
110,900.0,2272.0,True,89.0,High-Low,,test,twobytwo,,89.0,"89,71",484.0,orange,1000.0,4.0,magnitude,switch,,8939,stim,1.0,poldrack-single-stim,s373
113,900.0,2136.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",463.0,orange,1000.0,1.0,color,switch,,11982,stim,2.0,poldrack-single-stim,s373
116,900.0,2272.0,True,71.0,Color,stay,test,twobytwo,,71.0,"89,71",522.0,orange,1000.0,3.0,color,stay,,15161,stim,3.0,poldrack-single-stim,s373
119,100.0,2000.0,True,89.0,High-Low,,test,twobytwo,,89.0,"89,71",698.0,orange,1000.0,1.0,magnitude,switch,,17272,stim,4.0,poldrack-single-stim,s373
122,900.0,2816.0,True,89.0,High-Low,stay,test,twobytwo,,89.0,"89,71",523.0,orange,1000.0,2.0,magnitude,stay,,20999,stim,5.0,poldrack-single-stim,s373
125,100.0,2408.0,True,71.0,Magnitude,switch,test,twobytwo,,71.0,"89,71",851.0,#1F45FC,1000.0,9.0,magnitude,stay,,23512,stim,6.0,poldrack-single-stim,s373
128,900.0,2000.0,True,71.0,Magnitude,stay,test,twobytwo,,71.0,"89,71",602.0,orange,1000.0,6.0,magnitude,stay,,26419,stim,7.0,poldrack-single-stim,s373
131,900.0,2544.0,True,89.0,Magnitude,stay,test,twobytwo,,89.0,"89,71",478.0,orange,1000.0,4.0,magnitude,stay,,29870,stim,8.0,poldrack-single-stim,s373
134,900.0,2136.0,True,71.0,Orange-Blue,,test,twobytwo,,71.0,"89,71",522.0,orange,1000.0,1.0,color,switch,,32915,stim,9.0,poldrack-single-stim,s373
137,900.0,2000.0,True,89.0,High-Low,,test,twobytwo,,89.0,"89,71",533.0,orange,1000.0,3.0,magnitude,switch,,35822,stim,10.0,poldrack-single-stim,s373
140,100.0,2000.0,True,71.0,High-Low,stay,test,twobytwo,,71.0,"89,71",760.0,orange,1000.0,6.0,magnitude,stay,,37929,stim,11.0,poldrack-single-stim,s373
143,900.0,2136.0,True,89.0,Magnitude,switch,test,twobytwo,,89.0,"89,71",567.0,#1F45FC,1000.0,1.0,magnitude,stay,,40969,stim,12.0,poldrack-single-stim,s373
146,900.0,2136.0,True,71.0,Magnitude,stay,test,twobytwo,,71.0,"89,71",503.0,#1F45FC,1000.0,7.0,magnitude,stay,,44008,stim,13.0,poldrack-single-stim,s373
149,900.0,2272.0,True,89.0,Color,,test,twobytwo,,89.0,"89,71",505.0,#1F45FC,1000.0,6.0,color,switch,,47184,stim,14.0,poldrack-single-stim,s373
152,100.0,3224.0,True,71.0,Orange-Blue,switch,test,twobytwo,,71.0,"89,71",817.0,orange,1000.0,2.0,color,stay,,50516,stim,15.0,poldrack-single-stim,s373
155,100.0,2000.0,True,89.0,Color,switch,test,twobytwo,,89.0,"89,71",771.0,#1F45FC,1000.0,1.0,color,stay,,52623,stim,16.0,poldrack-single-stim,s373
158,900.0,2000.0,True,71.0,Magnitude,,test,twobytwo,,71.0,"89,71",574.0,#1F45FC,1000.0,6.0,magnitude,switch,,55529,stim,17.0,poldrack-single-stim,s373
161,100.0,2272.0,True,89.0,Color,,test,twobytwo,,89.0,"89,71",966.0,#1F45FC,1000.0,4.0,color,switch,,57914,stim,18.0,poldrack-single-stim,s373
164,900.0,2136.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",588.0,#1F45FC,1000.0,1.0,magnitude,switch,,60960,stim,19.0,poldrack-single-stim,s373
167,100.0,2000.0,True,89.0,High-Low,switch,test,twobytwo,,89.0,"89,71",1068.0,#1F45FC,1000.0,4.0,magnitude,stay,,63071,stim,20.0,poldrack-single-stim,s373
170,100.0,2000.0,True,71.0,High-Low,stay,test,twobytwo,,71.0,"89,71",789.0,orange,1000.0,6.0,magnitude,stay,,65181,stim,21.0,poldrack-single-stim,s373
173,100.0,2000.0,True,71.0,High-Low,stay,test,twobytwo,,71.0,"89,71",694.0,#1F45FC,1000.0,8.0,magnitude,stay,,67290,stim,22.0,poldrack-single-stim,s373
176,900.0,2680.0,True,89.0,High-Low,stay,test,twobytwo,,89.0,"89,71",446.0,#1F45FC,1000.0,2.0,magnitude,stay,,70874,stim,23.0,poldrack-single-stim,s373
179,100.0,2000.0,True,89.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",827.0,#1F45FC,1000.0,2.0,color,switch,,72981,stim,24.0,poldrack-single-stim,s373
182,900.0,2272.0,True,71.0,High-Low,,test,twobytwo,,71.0,"89,71",485.0,orange,1000.0,9.0,magnitude,switch,,76161,stim,25.0,poldrack-single-stim,s373
185,900.0,2000.0,True,89.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",508.0,#1F45FC,1000.0,6.0,color,switch,,79072,stim,26.0,poldrack-single-stim,s373
188,100.0,2272.0,True,71.0,Color,switch,test,twobytwo,,71.0,"89,71",782.0,orange,1000.0,6.0,color,stay,,81451,stim,27.0,poldrack-single-stim,s373
191,100.0,2952.0,True,71.0,Orange-Blue,switch,test,twobytwo,,71.0,"89,71",993.0,orange,1000.0,4.0,color,stay,,84507,stim,28.0,poldrack-single-stim,s373
194,900.0,2000.0,True,71.0,High-Low,,test,twobytwo,,71.0,"89,71",539.0,#1F45FC,1000.0,6.0,magnitude,switch,,87414,stim,29.0,poldrack-single-stim,s373
197,100.0,2000.0,True,71.0,Magnitude,switch,test,twobytwo,,71.0,"89,71",854.0,orange,1000.0,8.0,magnitude,stay,,89520,stim,30.0,poldrack-single-stim,s373
200,100.0,2000.0,True,89.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",1114.0,#1F45FC,1000.0,9.0,color,switch,,91628,stim,31.0,poldrack-single-stim,s373
203,100.0,2000.0,True,89.0,Orange-Blue,stay,test,twobytwo,,89.0,"89,71",952.0,#1F45FC,1000.0,7.0,color,stay,,93734,stim,32.0,poldrack-single-stim,s373
206,900.0,2136.0,True,71.0,Color,switch,test,twobytwo,,71.0,"89,71",404.0,orange,1000.0,3.0,color,stay,,96774,stim,33.0,poldrack-single-stim,s373
209,900.0,2000.0,True,89.0,High-Low,,test,twobytwo,,89.0,"89,71",520.0,orange,1000.0,3.0,magnitude,switch,,99680,stim,34.0,poldrack-single-stim,s373
212,900.0,2000.0,True,89.0,Color,,test,twobytwo,,89.0,"89,71",498.0,#1F45FC,1000.0,9.0,color,switch,,102588,stim,35.0,poldrack-single-stim,s373
215,100.0,2000.0,True,89.0,Orange-Blue,switch,test,twobytwo,,89.0,"89,71",952.0,#1F45FC,1000.0,8.0,color,stay,,104694,stim,36.0,poldrack-single-stim,s373
218,100.0,2272.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",724.0,#1F45FC,1000.0,3.0,magnitude,switch,,107073,stim,37.0,poldrack-single-stim,s373
221,900.0,2136.0,True,71.0,Orange-Blue,,test,twobytwo,,71.0,"89,71",486.0,orange,1000.0,9.0,color,switch,,110113,stim,38.0,poldrack-single-stim,s373
224,100.0,2000.0,True,71.0,Magnitude,,test,twobytwo,,71.0,"89,71",781.0,orange,1000.0,9.0,magnitude,switch,,112220,stim,39.0,poldrack-single-stim,s373
227,900.0,2136.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",452.0,orange,1000.0,6.0,color,switch,,115266,stim,40.0,poldrack-single-stim,s373
230,100.0,2816.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",633.0,#1F45FC,1000.0,2.0,magnitude,switch,,118187,stim,41.0,poldrack-single-stim,s373
233,100.0,2408.0,True,89.0,High-Low,switch,test,twobytwo,,89.0,"89,71",657.0,#1F45FC,1000.0,1.0,magnitude,stay,,120701,stim,42.0,poldrack-single-stim,s373
236,100.0,2000.0,True,89.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",840.0,#1F45FC,1000.0,6.0,color,switch,,122807,stim,43.0,poldrack-single-stim,s373
239,900.0,2136.0,True,71.0,High-Low,,test,twobytwo,,71.0,"89,71",508.0,#1F45FC,1000.0,9.0,magnitude,switch,,125848,stim,44.0,poldrack-single-stim,s373
242,900.0,2136.0,True,89.0,High-Low,stay,test,twobytwo,,89.0,"89,71",503.0,#1F45FC,1000.0,1.0,magnitude,stay,,128888,stim,45.0,poldrack-single-stim,s373
245,900.0,2136.0,True,89.0,Magnitude,switch,test,twobytwo,,89.0,"89,71",806.0,#1F45FC,1000.0,4.0,magnitude,stay,,131928,stim,46.0,poldrack-single-stim,s373
248,900.0,2544.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",434.0,orange,1000.0,3.0,color,switch,,135379,stim,47.0,poldrack-single-stim,s373
251,900.0,2136.0,True,89.0,High-Low,,test,twobytwo,,89.0,"89,71",522.0,#1F45FC,1000.0,1.0,magnitude,switch,,138418,stim,48.0,poldrack-single-stim,s373
254,100.0,2000.0,True,89.0,Color,,test,twobytwo,,89.0,"89,71",944.0,#1F45FC,1000.0,9.0,color,switch,,140525,stim,49.0,poldrack-single-stim,s373
