,block_duration,condition,correct,correct_response,exp_stage,experiment_exp_id,key_press,possible_responses,rt,stim_duration,text,time_elapsed,trial_id,trial_num,trial_type,worker_id
177,2044.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",505,500.0,,167502,probe,37.0,poldrack-single-stim,s497
180,3948.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",539,500.0,,173957,probe,38.0,poldrack-single-stim,s497
183,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",766,500.0,,178099,probe,39.0,poldrack-single-stim,s497
184,7500.0,,,,,dot_pattern_expectancy,-1.0,none,-1,7500.0,,185602,rest_block,,poldrack-single-stim,s497
188,1636.0,AY,0.0,71.0,test,dot_pattern_expectancy,89.0,"89,71",723,500.0,,192748,probe,0.0,poldrack-single-stim,s497
191,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",649,500.0,,196892,probe,1.0,poldrack-single-stim,s497
194,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",713,500.0,,200898,probe,2.0,poldrack-single-stim,s497
197,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",411,500.0,,204905,probe,3.0,poldrack-single-stim,s497
200,1908.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",376,500.0,,209321,probe,4.0,poldrack-single-stim,s497
203,1636.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",307,500.0,,213463,probe,5.0,poldrack-single-stim,s497
206,2044.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",448,500.0,,218015,probe,6.0,poldrack-single-stim,s497
209,1772.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",1407,500.0,,222294,probe,7.0,poldrack-single-stim,s497
212,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",491,500.0,,226301,probe,8.0,poldrack-single-stim,s497
215,2180.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",377,500.0,,230989,probe,9.0,poldrack-single-stim,s497
218,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",526,500.0,,234995,probe,10.0,poldrack-single-stim,s497
221,3676.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",240,500.0,,241178,probe,11.0,poldrack-single-stim,s497
224,1636.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",296,500.0,,245320,probe,12.0,poldrack-single-stim,s497
227,1636.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",286,500.0,,249464,probe,13.0,poldrack-single-stim,s497
230,1500.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",279,500.0,,253472,probe,14.0,poldrack-single-stim,s497
233,1908.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",888,500.0,,257886,probe,15.0,poldrack-single-stim,s497
236,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",452,500.0,,262029,probe,16.0,poldrack-single-stim,s497
239,1500.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",240,500.0,,266036,probe,17.0,poldrack-single-stim,s497
242,1908.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",606,500.0,,270451,probe,18.0,poldrack-single-stim,s497
245,2180.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",226,500.0,,275136,probe,19.0,poldrack-single-stim,s497
248,1772.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",473,500.0,,279414,probe,20.0,poldrack-single-stim,s497
251,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",435,500.0,,283419,probe,21.0,poldrack-single-stim,s497
254,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",382,500.0,,287425,probe,22.0,poldrack-single-stim,s497
257,2044.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",479,500.0,,291976,probe,23.0,poldrack-single-stim,s497
260,2860.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",538,500.0,,297342,probe,24.0,poldrack-single-stim,s497
263,1500.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",269,500.0,,301349,probe,25.0,poldrack-single-stim,s497
266,1772.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",404,500.0,,305628,probe,26.0,poldrack-single-stim,s497
269,1772.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",553,500.0,,309907,probe,27.0,poldrack-single-stim,s497
272,2860.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",529,500.0,,315274,probe,28.0,poldrack-single-stim,s497
275,1772.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",479,500.0,,319553,probe,29.0,poldrack-single-stim,s497
278,1636.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",287,500.0,,323696,probe,30.0,poldrack-single-stim,s497
281,2452.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",358,500.0,,328656,probe,31.0,poldrack-single-stim,s497
284,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",412,500.0,,332798,probe,32.0,poldrack-single-stim,s497
287,1500.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",266,500.0,,336806,probe,33.0,poldrack-single-stim,s497
290,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",439,500.0,,340949,probe,34.0,poldrack-single-stim,s497
293,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",510,500.0,,345092,probe,35.0,poldrack-single-stim,s497
296,2180.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",259,500.0,,349778,probe,36.0,poldrack-single-stim,s497
299,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",562,500.0,,353783,probe,37.0,poldrack-single-stim,s497
302,1636.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",730,500.0,,357926,probe,38.0,poldrack-single-stim,s497
305,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",318,500.0,,362069,probe,39.0,poldrack-single-stim,s497
306,7500.0,,,,,dot_pattern_expectancy,-1.0,none,-1,7500.0,,369574,rest_block,,poldrack-single-stim,s497
310,2180.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",490,500.0,,377265,probe,0.0,poldrack-single-stim,s497
313,2316.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",723,500.0,,382086,probe,1.0,poldrack-single-stim,s497
316,1636.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",577,500.0,,386230,probe,2.0,poldrack-single-stim,s497
319,1908.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",418,500.0,,390643,probe,3.0,poldrack-single-stim,s497
322,3540.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",490,500.0,,396689,probe,4.0,poldrack-single-stim,s497
325,1636.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",248,500.0,,400833,probe,5.0,poldrack-single-stim,s497
328,1500.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",324,500.0,,404841,probe,6.0,poldrack-single-stim,s497
331,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",429,500.0,,408847,probe,7.0,poldrack-single-stim,s497
334,1772.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",404,500.0,,413126,probe,8.0,poldrack-single-stim,s497
337,2452.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",362,500.0,,418084,probe,9.0,poldrack-single-stim,s497
340,1908.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",543,500.0,,422498,probe,10.0,poldrack-single-stim,s497
343,1636.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",307,500.0,,426641,probe,11.0,poldrack-single-stim,s497
346,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",528,500.0,,430648,probe,12.0,poldrack-single-stim,s497
349,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",516,500.0,,434792,probe,13.0,poldrack-single-stim,s497
352,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",543,500.0,,438934,probe,14.0,poldrack-single-stim,s497
355,2452.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",260,500.0,,443893,probe,15.0,poldrack-single-stim,s497
358,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",402,500.0,,447900,probe,16.0,poldrack-single-stim,s497
361,1500.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",267,500.0,,451907,probe,17.0,poldrack-single-stim,s497
364,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",659,500.0,,456053,probe,18.0,poldrack-single-stim,s497
367,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",370,500.0,,460196,probe,19.0,poldrack-single-stim,s497
370,1636.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",687,500.0,,464339,probe,20.0,poldrack-single-stim,s497
373,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",529,500.0,,468347,probe,21.0,poldrack-single-stim,s497
376,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",629,500.0,,472354,probe,22.0,poldrack-single-stim,s497
379,1772.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",510,500.0,,476633,probe,23.0,poldrack-single-stim,s497
382,2180.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",322,500.0,,481321,probe,24.0,poldrack-single-stim,s497
385,1772.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",265,500.0,,485599,probe,25.0,poldrack-single-stim,s497
388,1500.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",348,500.0,,489606,probe,26.0,poldrack-single-stim,s497
391,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",483,500.0,,493612,probe,27.0,poldrack-single-stim,s497
394,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",534,500.0,,497755,probe,28.0,poldrack-single-stim,s497
397,2180.0,AY,0.0,71.0,test,dot_pattern_expectancy,89.0,"89,71",592,500.0,,502442,probe,29.0,poldrack-single-stim,s497
400,2316.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",485,500.0,,507265,probe,30.0,poldrack-single-stim,s497
403,1636.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",291,500.0,,511407,probe,31.0,poldrack-single-stim,s497
406,2180.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",269,500.0,,516096,probe,32.0,poldrack-single-stim,s497
409,2044.0,AY,0.0,71.0,test,dot_pattern_expectancy,89.0,"89,71",389,500.0,,520647,probe,33.0,poldrack-single-stim,s497
412,1772.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",960,500.0,,524925,probe,34.0,poldrack-single-stim,s497
415,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",387,500.0,,528930,probe,35.0,poldrack-single-stim,s497
418,2180.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",479,500.0,,533616,probe,36.0,poldrack-single-stim,s497
421,2452.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",596,500.0,,538573,probe,37.0,poldrack-single-stim,s497
424,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",450,500.0,,542717,probe,38.0,poldrack-single-stim,s497
427,1908.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",419,500.0,,547133,probe,39.0,poldrack-single-stim,s497
428,7500.0,,,,,dot_pattern_expectancy,-1.0,none,-1,7500.0,,554636,rest_block,,poldrack-single-stim,s497
432,1772.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",556,500.0,,561918,probe,0.0,poldrack-single-stim,s497
435,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",686,500.0,,565925,probe,1.0,poldrack-single-stim,s497
438,2452.0,AY,0.0,71.0,test,dot_pattern_expectancy,89.0,"89,71",711,500.0,,570884,probe,2.0,poldrack-single-stim,s497
441,1772.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",653,500.0,,575161,probe,3.0,poldrack-single-stim,s497
444,1908.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",621,500.0,,579576,probe,4.0,poldrack-single-stim,s497
447,1908.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",533,500.0,,583992,probe,5.0,poldrack-single-stim,s497
450,2588.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",553,500.0,,589087,probe,6.0,poldrack-single-stim,s497
453,1500.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",510,500.0,,593092,probe,7.0,poldrack-single-stim,s497
456,1500.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",374,500.0,,597098,probe,8.0,poldrack-single-stim,s497
459,1500.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",341,500.0,,601103,probe,9.0,poldrack-single-stim,s497
462,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",927,500.0,,605245,probe,10.0,poldrack-single-stim,s497
465,2044.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",290,500.0,,609796,probe,11.0,poldrack-single-stim,s497
468,1772.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",506,500.0,,614074,probe,12.0,poldrack-single-stim,s497
471,2588.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",239,500.0,,619170,probe,13.0,poldrack-single-stim,s497
474,1500.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",608,500.0,,623177,probe,14.0,poldrack-single-stim,s497
477,2452.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",695,500.0,,628135,probe,15.0,poldrack-single-stim,s497
480,1636.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",487,500.0,,632277,probe,16.0,poldrack-single-stim,s497
483,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",560,500.0,,636420,probe,17.0,poldrack-single-stim,s497
486,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",544,500.0,,640427,probe,18.0,poldrack-single-stim,s497
489,1636.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",413,500.0,,644569,probe,19.0,poldrack-single-stim,s497
492,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",567,500.0,,648575,probe,20.0,poldrack-single-stim,s497
495,2180.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",543,500.0,,653262,probe,21.0,poldrack-single-stim,s497
498,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",370,500.0,,657270,probe,22.0,poldrack-single-stim,s497
501,1908.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",747,500.0,,661684,probe,23.0,poldrack-single-stim,s497
504,1636.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",329,500.0,,665828,probe,24.0,poldrack-single-stim,s497
507,1636.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",271,500.0,,669972,probe,25.0,poldrack-single-stim,s497
510,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",480,500.0,,674113,probe,26.0,poldrack-single-stim,s497
513,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",575,500.0,,678118,probe,27.0,poldrack-single-stim,s497
516,2044.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",296,500.0,,682668,probe,28.0,poldrack-single-stim,s497
519,2180.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",474,500.0,,687354,probe,29.0,poldrack-single-stim,s497
522,1636.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",403,500.0,,691496,probe,30.0,poldrack-single-stim,s497
525,1772.0,AY,0.0,71.0,test,dot_pattern_expectancy,89.0,"89,71",544,500.0,,695775,probe,31.0,poldrack-single-stim,s497
528,1500.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",464,500.0,,699781,probe,32.0,poldrack-single-stim,s497
531,1908.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",591,500.0,,704197,probe,33.0,poldrack-single-stim,s497
534,2044.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",370,500.0,,708748,probe,34.0,poldrack-single-stim,s497
537,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",793,500.0,,712891,probe,35.0,poldrack-single-stim,s497
540,1772.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",657,500.0,,717171,probe,36.0,poldrack-single-stim,s497
543,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",1113,500.0,,721313,probe,37.0,poldrack-single-stim,s497
546,1772.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",340,500.0,,725590,probe,38.0,poldrack-single-stim,s497
549,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",1094,500.0,,729598,probe,39.0,poldrack-single-stim,s497
7,2100.0,BY,1.0,71.0,practice,dot_pattern_expectancy,71.0,"89,71",1422,500.0,,-150349,probe,0.0,poldrack-single-stim,s499
11,1500.0,BX,1.0,71.0,practice,dot_pattern_expectancy,71.0,"89,71",956,500.0,,-145833,probe,1.0,poldrack-single-stim,s499
15,2300.0,BY,1.0,71.0,practice,dot_pattern_expectancy,71.0,"89,71",753,500.0,,-140516,probe,2.0,poldrack-single-stim,s499
19,1500.0,AX,1.0,89.0,practice,dot_pattern_expectancy,89.0,"89,71",554,500.0,,-136001,probe,3.0,poldrack-single-stim,s499
23,1500.0,AX,1.0,89.0,practice,dot_pattern_expectancy,89.0,"89,71",688,500.0,,-131490,probe,4.0,poldrack-single-stim,s499
27,1500.0,AX,1.0,89.0,practice,dot_pattern_expectancy,89.0,"89,71",518,500.0,,-126974,probe,5.0,poldrack-single-stim,s499
31,1700.0,AY,1.0,71.0,practice,dot_pattern_expectancy,71.0,"89,71",717,500.0,,-122262,probe,6.0,poldrack-single-stim,s499
35,2500.0,AX,1.0,89.0,practice,dot_pattern_expectancy,89.0,"89,71",683,500.0,,-116748,probe,7.0,poldrack-single-stim,s499
39,1900.0,AY,0.0,71.0,practice,dot_pattern_expectancy,89.0,"89,71",742,500.0,,-111832,probe,8.0,poldrack-single-stim,s499
43,1500.0,BX,1.0,71.0,practice,dot_pattern_expectancy,71.0,"89,71",867,500.0,,-107320,probe,9.0,poldrack-single-stim,s499
66,1636.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",559,500.0,,7152,probe,0.0,poldrack-single-stim,s499
69,1500.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",959,500.0,,11161,probe,1.0,poldrack-single-stim,s499
72,2044.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",611,500.0,,15714,probe,2.0,poldrack-single-stim,s499
75,1772.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",1261,500.0,,19994,probe,3.0,poldrack-single-stim,s499
78,1636.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",796,500.0,,24144,probe,4.0,poldrack-single-stim,s499
81,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",565,500.0,,28289,probe,5.0,poldrack-single-stim,s499
84,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",643,500.0,,32301,probe,6.0,poldrack-single-stim,s499
87,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",609,500.0,,36312,probe,7.0,poldrack-single-stim,s499
90,2044.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",727,500.0,,40865,probe,8.0,poldrack-single-stim,s499
93,2452.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",866,500.0,,45831,probe,9.0,poldrack-single-stim,s499
96,1908.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",928,500.0,,50249,probe,10.0,poldrack-single-stim,s499
99,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",641,500.0,,54258,probe,11.0,poldrack-single-stim,s499
102,1908.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",1277,500.0,,58677,probe,12.0,poldrack-single-stim,s499
105,2180.0,BX,0.0,71.0,test,dot_pattern_expectancy,-1.0,"89,71",-1,500.0,,63368,probe,13.0,poldrack-single-stim,s499
108,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",879,500.0,,67378,probe,14.0,poldrack-single-stim,s499
111,1908.0,BY,0.0,71.0,test,dot_pattern_expectancy,-1.0,"89,71",-1,500.0,,71798,probe,15.0,poldrack-single-stim,s499
114,2316.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",1147,500.0,,76624,probe,16.0,poldrack-single-stim,s499
117,2316.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",746,500.0,,81449,probe,17.0,poldrack-single-stim,s499
120,1636.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",890,500.0,,85596,probe,18.0,poldrack-single-stim,s499
123,1500.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",937,500.0,,89608,probe,19.0,poldrack-single-stim,s499
126,1908.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",537,500.0,,94026,probe,20.0,poldrack-single-stim,s499
129,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",609,500.0,,98034,probe,21.0,poldrack-single-stim,s499
132,2316.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",1076,500.0,,102863,probe,22.0,poldrack-single-stim,s499
135,1500.0,AX,0.0,89.0,test,dot_pattern_expectancy,-1.0,"89,71",-1,500.0,,106873,probe,23.0,poldrack-single-stim,s499
138,2724.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",2293,500.0,,112108,probe,24.0,poldrack-single-stim,s499
141,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",1046,500.0,,116119,probe,25.0,poldrack-single-stim,s499
144,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",792,500.0,,120270,probe,26.0,poldrack-single-stim,s499
147,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",668,500.0,,124416,probe,27.0,poldrack-single-stim,s499
150,1772.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",737,500.0,,128697,probe,28.0,poldrack-single-stim,s499
153,1772.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",872,500.0,,132977,probe,29.0,poldrack-single-stim,s499
156,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",1052,500.0,,136987,probe,30.0,poldrack-single-stim,s499
159,2452.0,BY,0.0,71.0,test,dot_pattern_expectancy,-1.0,"89,71",-1,500.0,,141948,probe,31.0,poldrack-single-stim,s499
162,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",824,500.0,,146095,probe,32.0,poldrack-single-stim,s499
165,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",572,500.0,,150241,probe,33.0,poldrack-single-stim,s499
168,1500.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",437,500.0,,154251,probe,34.0,poldrack-single-stim,s499
171,1500.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",371,500.0,,158261,probe,35.0,poldrack-single-stim,s499
174,2316.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",575,500.0,,163087,probe,36.0,poldrack-single-stim,s499
177,2044.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",900,500.0,,167640,probe,37.0,poldrack-single-stim,s499
180,3948.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",758,500.0,,174098,probe,38.0,poldrack-single-stim,s499
183,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",816,500.0,,178245,probe,39.0,poldrack-single-stim,s499
184,7500.0,,,,,dot_pattern_expectancy,-1.0,none,-1,7500.0,,185749,rest_block,,poldrack-single-stim,s499
188,1636.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",834,500.0,,192902,probe,0.0,poldrack-single-stim,s499
191,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",637,500.0,,197048,probe,1.0,poldrack-single-stim,s499
194,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",634,500.0,,201056,probe,2.0,poldrack-single-stim,s499
197,1500.0,AX,0.0,89.0,test,dot_pattern_expectancy,71.0,"89,71",597,500.0,,205066,probe,3.0,poldrack-single-stim,s499
200,1908.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",512,500.0,,209484,probe,4.0,poldrack-single-stim,s499
203,1636.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",491,500.0,,213628,probe,5.0,poldrack-single-stim,s499
206,2044.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",511,500.0,,218183,probe,6.0,poldrack-single-stim,s499
209,1772.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",622,500.0,,222467,probe,7.0,poldrack-single-stim,s499
212,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",612,500.0,,226477,probe,8.0,poldrack-single-stim,s499
215,2180.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",573,500.0,,231167,probe,9.0,poldrack-single-stim,s499
218,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",458,500.0,,235180,probe,10.0,poldrack-single-stim,s499
221,3676.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",328,500.0,,241367,probe,11.0,poldrack-single-stim,s499
224,1636.0,BY,0.0,71.0,test,dot_pattern_expectancy,-1.0,"89,71",-1,500.0,,245515,probe,12.0,poldrack-single-stim,s499
227,1636.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",453,500.0,,249659,probe,13.0,poldrack-single-stim,s499
230,1500.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",830,500.0,,253667,probe,14.0,poldrack-single-stim,s499
233,1908.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",600,500.0,,258085,probe,15.0,poldrack-single-stim,s499
236,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",745,500.0,,262235,probe,16.0,poldrack-single-stim,s499
239,1500.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",413,500.0,,266246,probe,17.0,poldrack-single-stim,s499
242,1908.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",693,500.0,,270664,probe,18.0,poldrack-single-stim,s499
